GeneID	old	Name
ATU_RS25000	Atu5229	ntaB
ATU_RS25005	Atu5230	Atu5230
ATU_RS25010	Atu5231	Atu5231
ATU_RS25015	Atu5232	Atu5232
ATU_RS25020	Atu5233	dsd
ATU_RS25025	Atu5234	Atu5234
ATU_RS25030	Atu5235	Atu5235
ATU_RS25035	Atu5236	Atu5236
ATU_RS25040	Atu5237	Atu5237
ATU_RS25045	Atu5238	Atu5238
ATU_RS25050	Atu5239	Atu5239
ATU_RS25055	Atu5240	adhP
ATU_RS25060	Atu5241	Atu5241
ATU_RS25065	Atu5242	Atu5242
ATU_RS25070	Atu5243	Atu5243
ATU_RS25075	Atu5244	Atu5244
ATU_RS25080	Atu5245	Atu5245
ATU_RS25085	Atu5246	potC
ATU_RS25090	Atu5247	potB
ATU_RS25095	Atu5248	potA
ATU_RS25100	Atu5249	potD
ATU_RS25105	Atu5250	fabG
ATU_RS25110	Atu5251	Atu5251
ATU_RS25115	Atu5252	Atu5252
ATU_RS25120	Atu5253	Atu5253
ATU_RS25125	Atu5254	Atu5254
ATU_RS25130	Atu5255	Atu5255
ATU_RS25135	Atu5256	Atu5256
ATU_RS25140	Atu5257	Atu5257
ATU_RS25145	Atu5258	Atu5258
ATU_RS25150	Atu5259	Atu5259
ATU_RS25155	Atu5260	Atu5260
ATU_RS25160	Atu5261	Atu5261
ATU_RS25165	Atu5263	Atu5263
ATU_RS25170	Atu5264	Atu5264
ATU_RS25175	Atu5265	Atu5265
ATU_RS25180	Atu5266	Atu5266
ATU_RS25185	Atu5267	Atu5267
ATU_RS25190	Atu5268	dctP
ATU_RS25195	Atu5269	Atu5269
ATU_RS25200	Atu5270	Atu5270
ATU_RS25205	Atu5271	Atu5271
ATU_RS25210	Atu5272	Atu5272
ATU_RS25215	Atu5273	Atu5273
ATU_RS25220	Atu5274	Atu5274
ATU_RS25225	Atu5275	Atu5275
ATU_RS25230	Atu5276	Atu5276
ATU_RS25235	Atu5277	Atu5277
ATU_RS25240	Atu5278	Atu5278
ATU_RS25245	Atu5279	Atu5279
ATU_RS25250	Atu5280	Atu5280
ATU_RS25255	Atu5281	Atu5281
ATU_RS25260	Atu5282	Atu5282
ATU_RS25265	Atu5283	Atu5283
ATU_RS25270	Atu5284	Atu5284
ATU_RS25275	Atu5285	glgA
ATU_RS25280	Atu5287	Atu5287
ATU_RS25285	Atu5288	Atu5288
ATU_RS25290	Atu5289	Atu5289
ATU_RS25295	Atu5290	Atu5290
ATU_RS25300	Atu5291	Atu5291
ATU_RS25305	Atu5292	Atu5292
ATU_RS25310	Atu5293	Atu5293
ATU_RS25315	Atu5295	Atu5295
ATU_RS25320	Atu5296	Atu5296
ATU_RS25325	Atu5297	Atu5297
ATU_RS25330	Atu5299	Atu5299
ATU_RS25335	Atu5300	Atu5300
ATU_RS25345	Atu5301	Atu5301
ATU_RS25350	Atu5302	Atu5302
ATU_RS25355	Atu5303	dgdR
ATU_RS25365	Atu5306	Atu5306
ATU_RS25370	Atu5307	Atu5307
ATU_RS25375	Atu5308	Atu5308
ATU_RS25380	Atu5309	Atu5309
ATU_RS25385	Atu5310	Atu5310
ATU_RS25390	Atu5311	Atu5311
ATU_RS25395	Atu5312	Atu5312
ATU_RS25400	Atu5313	Atu5313
ATU_RS25405	Atu5314	fepD
ATU_RS25410	Atu5315	fepG
ATU_RS25415	Atu5316	fepC
ATU_RS25420	Atu5318	Atu5318
ATU_RS25425	Atu5320	Atu5320
ATU_RS25430	Atu5321	Atu5321
ATU_RS25435	Atu5322	Atu5322
ATU_RS25440	Atu5323	Atu5323
ATU_RS25445	Atu5324	Atu5324
ATU_RS25450	Atu5325	Atu5325
ATU_RS25455	Atu5327	Atu5327
ATU_RS25460	Atu5328	Atu5328
ATU_RS25465	Atu5329	menG
ATU_RS25470	Atu5330	Atu5330
ATU_RS25475	Atu5331	Atu5331
ATU_RS25480	Atu5332	Atu5332
ATU_RS25485	Atu5333	Atu5333
ATU_RS25490	Atu5334	Atu5334
ATU_RS25495	Atu5335	Atu5335
ATU_RS25500	Atu5336	Atu5336
ATU_RS25510	Atu5338	Atu5338
ATU_RS25515	Atu5339	Atu5339
ATU_RS25520	Atu5341	Atu5341
ATU_RS25525	Atu5342	Atu5342
ATU_RS25530	Atu5343	Atu5343
ATU_RS25535	Atu5344	Atu5344
ATU_RS25540	Atu5345	Atu5345
ATU_RS25545	Atu5346	Atu5346
ATU_RS25550	Atu5347	Atu5347
ATU_RS25555	Atu5348	Atu5348
ATU_RS25565	Atu5349	Atu5349
ATU_RS25570	Atu5350	Atu5350
ATU_RS25575	Atu5352	tnp
ATU_RS25580	Atu5353	tnp
ATU_RS25585	Atu5354	Atu5354
ATU_RS25590	Atu5355	Atu5355
ATU_RS25600	Atu5358	Atu5358
ATU_RS25605	Atu5359	Atu5359
ATU_RS25615	Atu5361	aqpZ
ATU_RS25620	Atu5362	Atu5362
ATU_RS25630	Atu8205	Atu8205
ATU_RS25635	Atu5364	Atu5364
ATU_RS25640	Atu5365	Atu5365
ATU_RS25645	Atu5366	Atu5366
ATU_RS25650	Atu5367	Atu5367
ATU_RS25660	Atu5370	tnp
ATU_RS25665	Atu5372	Atu5372
ATU_RS25670	Atu5374	Atu5374
ATU_RS25675	Atu5375	Atu5375
ATU_RS25680	Atu5376	Atu5376
ATU_RS25685	Atu5377	Atu5377
ATU_RS25690	Atu5378	Atu5378
ATU_RS25695	Atu8206	Atu8206
ATU_RS25700	Atu5380	Atu5380
ATU_RS25705	Atu5381	Atu5381
ATU_RS25710	Atu5382	Atu5382
ATU_RS25715	Atu5383	Atu5383
ATU_RS25720	Atu5384	Atu5384
ATU_RS25725	Atu5385	Atu5385
ATU_RS25730	Atu5386	Atu5386
ATU_RS25735	Atu5387	Atu5387
ATU_RS25740	Atu5389	Atu5389
ATU_RS25745	Atu5390	Atu5390
ATU_RS25750	Atu5391	Atu5391
ATU_RS25755	Atu5392	Atu5392
ATU_RS25760	Atu5393	Atu5393
ATU_RS25765	Atu5394	dapA
ATU_RS25770	Atu5395	Atu5395
ATU_RS25775	Atu5396	Atu5396
ATU_RS25780	Atu5398	dapA
ATU_RS25785	Atu5399	Atu5399
ATU_RS25790	Atu5400	Atu5400
ATU_RS25795	Atu5401	Atu5401
ATU_RS25800	Atu5402	Atu5402
ATU_RS25805	Atu5403	Atu5403
ATU_RS25810	Atu5404	Atu5404
ATU_RS25815	Atu5405	Atu5405
ATU_RS25820	Atu5406	Atu5406
ATU_RS25825	Atu5407	Atu5407
ATU_RS25830	Atu5408	Atu5408
ATU_RS25835	Atu5409	Atu5409
ATU_RS25840	Atu5410	Atu5410
ATU_RS25845	Atu5411	Atu5411
ATU_RS25850	Atu5412	Atu5412
ATU_RS25855	Atu5413	Atu5413
ATU_RS25860	Atu5414	Atu5414
ATU_RS25865	Atu5415	Atu5415
ATU_RS25870	Atu5416	Atu5416
ATU_RS25875	Atu5417	Atu5417
ATU_RS25880	Atu5418	Atu5418
ATU_RS25885	Atu5419	Atu5419
ATU_RS25890	Atu5420	potF
ATU_RS25895	Atu5421	potH
ATU_RS25900	Atu5422	potI
ATU_RS25905	Atu5423	potG
ATU_RS25910	Atu5424	Atu5424
ATU_RS25915	Atu5425	nahD
ATU_RS25920	Atu5426	Atu5426
ATU_RS25925	Atu5427	Atu5427
ATU_RS25930	Atu5428	dinF
ATU_RS25935	Atu5429	Atu5429
ATU_RS25940	Atu5430	Atu5430
ATU_RS25945	Atu5431	Atu5431
ATU_RS25950	Atu5433	Atu5433
ATU_RS25955	Atu5434	Atu5434
ATU_RS25960	Atu5435	Atu5435
ATU_RS25965	Atu5436	iolH
ATU_RS25970	Atu5437	Atu5437
ATU_RS25975	Atu5438	fabG
ATU_RS25980	Atu5439	Atu5439
ATU_RS25985	Atu5440	Atu5440
ATU_RS25990	Atu5441	Atu5441
ATU_RS25995	Atu5442	Atu5442
ATU_RS26000	Atu5443	Atu5443
ATU_RS26005	Atu5444	Atu5444
ATU_RS26010	Atu5445	Atu5445
ATU_RS26015	Atu5446	Atu5446
ATU_RS26020	Atu5447	Atu5447
ATU_RS26025	Atu5448	Atu5448
ATU_RS26030	Atu5449	hspAT2
ATU_RS26035	Atu5450	Atu5450
ATU_RS26040	Atu5452	attE
ATU_RS26045	Atu5453	attG
ATU_RS26050	Atu5454	attH
ATU_RS26055	Atu5455	Atu5455
ATU_RS26060	Atu5456	Atu5456
ATU_RS26065	Atu5457	dapA
ATU_RS26070	Atu5458	Atu5458
ATU_RS26075	Atu5459	Atu5459
ATU_RS26080	Atu5460	Atu5460
ATU_RS26085	Atu5461	Atu5461
ATU_RS26090	Atu5462	Atu5462
ATU_RS26095	Atu5463	galE
ATU_RS26100	Atu5464	Atu5464
ATU_RS26105	Atu5465	fabG
ATU_RS26110	Atu5466	kup
ATU_RS26115	Atu5467	Atu5467
ATU_RS26120	Atu5469	dinP
ATU_RS26125	Atu5471	Atu5471
ATU_RS26130	Atu5472	tnp
ATU_RS26135	Atu5473	dat
ATU_RS26140	Atu5474	Atu5474
ATU_RS26145	Atu5475	Atu5475
ATU_RS26150	Atu5476	pyrG
ATU_RS26155	Atu5477	Atu5477
ATU_RS26160	Atu5478	Atu5478
ATU_RS26165	Atu5479	argE
ATU_RS26170	Atu5480	Atu5480
ATU_RS26175	Atu5481	Atu5481
ATU_RS26180	Atu5482	Atu5482
ATU_RS26185	Atu5483	Atu5483
ATU_RS26190	Atu5484	Atu5484
ATU_RS26195	Atu5485	Atu5485
ATU_RS26200	Atu5487	Atu5487
ATU_RS26205	Atu5488	Atu5488
ATU_RS26210	Atu5489	Atu5489
ATU_RS26215	Atu5490	ecfR
ATU_RS26220	Atu8052	Atu8052
ATU_RS26225	Atu5491	catE
ATU_RS26230	Atu5492	Atu5492
ATU_RS26235	Atu5493	Atu5493
ATU_RS26240	Atu5494	Atu5494
ATU_RS26245	Atu5495	Atu5495
ATU_RS26250	Atu5496	Atu5496
ATU_RS26255	Atu5497	Atu5497
ATU_RS26260	Atu5498	Atu5498
ATU_RS26265	Atu5499	Atu5499
ATU_RS26270	Atu5500	Atu5500
ATU_RS26275	Atu5501	Atu5501
ATU_RS26280	Atu5502	Atu5502
ATU_RS26285	Atu5503	Atu5503
ATU_RS26290	Atu5504	Atu5504
ATU_RS26295	Atu5505	Atu5505
ATU_RS26300	Atu5506	Atu5506
ATU_RS26305	Atu5507	ggt
ATU_RS26310	Atu5508	gst
ATU_RS26315	Atu5509	Atu5509
ATU_RS26320	Atu5510	Atu5510
ATU_RS26325	Atu5511	Atu5511
ATU_RS26330	Atu5512	Atu5512
ATU_RS26335	Atu5513	cspA
ATU_RS26340	Atu5514	dnaJ
ATU_RS26350	Atu5516	Atu5516
ATU_RS26355	Atu5518	Atu5518
ATU_RS26360	Atu5520	acd
ATU_RS26365	Atu5521	Atu5521
ATU_RS26370	Atu5522	Atu5522
ATU_RS26375	Atu5523	Atu5523
ATU_RS26380	Atu5524	Atu5524
ATU_RS26385	Atu5525	Atu5525
ATU_RS26390	Atu5526	Atu5526
ATU_RS26395	Atu5527	Atu5527
ATU_RS26400	Atu5528	Atu5528
ATU_RS26405	Atu5529	amiC
ATU_RS26410	Atu5530	amiR
ATU_RS26415	Atu5531	Atu5531
ATU_RS26420	Atu5532	Atu5532
ATU_RS26425	Atu5533	Atu5533
ATU_RS26430	Atu5534	Atu5534
ATU_RS26435	Atu5535	Atu5535
ATU_RS26440	Atu5536	Atu5536
ATU_RS26450	Atu5537	Atu5537
ATU_RS26455	Atu5538	Atu5538
ATU_RS26460	Atu5539	Atu5539
ATU_RS26465	Atu5540	Atu5540
ATU_RS26470	Atu5541	Atu5541
ATU_RS26475	Atu5542	Atu5542
ATU_RS26480	Atu5543	Atu5543
ATU_RS26485	Atu5544	Atu5544
ATU_RS26490	Atu5546	Atu5546
ATU_RS26495	Atu5547	Atu5547
ATU_RS26500	Atu5548	Atu5548
ATU_RS26520	Atu0943	Atu0943
ATU_RS26530	Atu8151	Atu8151
ATU_RS26535	Atu8016	Atu8016
ATU_RS26545	Atu8158	Atu8158
ATU_RS26550	Atu8022	Atu8022
ATU_RS26575	Atu8031	Atu8031
ATU_RS26590	Atu8040	Atu8040
ATU_RS26595	Atu4643	Atu4643
ATU_RS26620	Atu8099	Atu8099
ATU_RS26640	Atu3638	Atu3638
ATU_RS26645	Atu0457	Atu0457
ATU_RS26650	Atu0469	Atu0469
ATU_RS26660	Atu2074	Atu2074
ATU_RS26665	Atu3030	Atu3030
ATU_RS26690	Atu3874	lyxK
ATU_RS26745	Atu4791	Atu4791
ATU_RS26750	Atu6006	Atu6006
ATU_RS26770	Atu6192	trlP
ATU_RS26790	Atu5025	tnp
ATU_RS26795	Atu5026	Atu5026
ATU_RS26810	Atu5161	Atu5161
ATU_RS26815	Atu5205	Atu5205
ATU_RS26855	Atu8204	Atu8204
ATU_RS26860	Atu5360	Atu5360
ATU_RS26880	Atu8013	Atu8013
ATU_RS26920	Atu3417	Atu3417
ATU_RS26930	Atu4412	rzcA
ATU_RS26935	Atu4566	Atu4566
ATU_RS26940	Atu4606	Atu4606
ATU_RS26955	Atu5005	socB
ATU_RS26965	Atu0789	Atu0789
ATU_RS26970	Atu1766	Atu1766
NA	Atu0028	Atu0028
NA	Atu0056	Atu0056
NA	Atu0058	Atu0058
NA	Atu0105	Atu0105
NA	Atu0107	Atu0107
NA	Atu0115	Atu0115
NA	Atu0116	Atu0116
NA	Atu0144	Atu0144
NA	Atu0152	Atu0152
NA	Atu0166	Atu0166
NA	Atu0225	Atu0225
NA	Atu0230	Atu0230
NA	Atu0277	Atu0277
NA	Atu0295	Atu0295
NA	Atu0381	Atu0381
NA	Atu0386	Atu0386
NA	Atu8009	Atu8009
NA	Atu0426	Atu0426
NA	Atu0427	Atu0427
NA	Atu0452	Atu0452
NA	Atu0463	Atu0463
NA	Atu0467	Atu0467
NA	Atu0500	Atu0500
NA	Atu8010	Atu8010
NA	Atu0532	Atu0532
NA	Atu0566	Atu0566
NA	Atu0623	Atu0623
NA	Atu0640	Atu0640
NA	Atu8102	suhB
NA	Atu8056	Atu8056
NA	Atu8111	Atu8111
NA	Atu0795	Atu0795
NA	Atu0805	Atu0805
NA	Atu0812	Atu0812
NA	Atu0815	Atu0815
NA	Atu0824	Atu0824
NA	Atu0861	Atu0861
NA	Atu0889	Atu0889
NA	Atu0896	Atu0896
NA	Atu0941	Atu0941
NA	Atu0958	Atu0958
NA	Atu0961	Atu0961
NA	Atu0986	Atu0986
NA	Atu1007	Atu1007
NA	Atu1019	Atu1019
NA	Atu1023	Atu1023
NA	Atu1026	Atu1026
NA	Atu1061	Atu1061
NA	Atu1092	Atu1092
NA	Atu1098	Atu1098
NA	Atu1138	Atu1138
NA	Atu1139	Atu1139
NA	Atu1184	Atu1184
NA	Atu1185	Atu1185
NA	Atu1186	Atu1186
NA	Atu1222	Atu1222
NA	Atu1223	Atu1223
NA	Atu1229	Atu1229
NA	Atu1230	Atu1230
NA	Atu1249	Atu1249
NA	Atu1260	Atu1260
NA	Atu1264	Atu1264
NA	Atu1287	Atu1287
NA	Atu1291	Atu1291
NA	Atu1298	Atu1298
NA	Atu1317	Atu1317
NA	Atu1427	Atu1427
NA	Atu1439	Atu1439
NA	Atu1466	Atu1466
NA	Atu1554	Atu1554
NA	Atu1566	Atu1566
NA	Atu1570	Atu1570
NA	Atu1581	Atu1581
NA	Atu1584	Atu1584
NA	Atu1587	Atu1587
NA	Atu1638	Atu1638
NA	Atu1639	Atu1639
NA	Atu1641	Atu1641
NA	Atu1642	Atu1642
NA	Atu1660	Atu1660
NA	Atu1666	Atu1666
NA	Atu1667	Atu1667
NA	Atu1682	Atu1682
NA	Atu1685	Atu1685
NA	Atu1724	Atu1724
NA	Atu1726	Atu1726
NA	Atu1727	Atu1727
NA	Atu1756	Atu1756
NA	Atu8020	Atu8020
NA	Atu8021	Atu8021
NA	Atu1801	Atu1801
NA	Atu1812	Atu1812
NA	Atu1835	Atu1835
NA	Atu1836	Atu1836
NA	Atu1866	Atu1866
NA	Atu1878	Atu1878
NA	Atu1896	Atu1896
NA	Atu1909	Atu1909
NA	Atu1910	Atu1910
NA	Atu1911	Atu1911
NA	Atu1968	Atu1968
NA	Atu8023	Atu8023
NA	Atu1970	Atu1970
NA	Atu8024	Atu8024
NA	Atu1996	Atu1996
NA	Atu2071	Atu2071
NA	Atu2140	Atu2140
NA	Atu2146	Atu2146
NA	Atu8103	suhB
NA	Atu2192	Atu2192
NA	Atu2194	Atu2194
NA	Atu8026	Atu8026
NA	Atu2204	Atu2204
NA	Atu2349	Atu2349
NA	Atu2357	Atu2357
NA	Atu2367	Atu2367
NA	Atu2368	Atu2368
NA	Atu2376	Atu2376
NA	Atu2378	Atu2378
NA	Atu2433	Atu2433
NA	Atu2450	Atu2450
NA	Atu2472	Atu2472
NA	Atu2478	Atu2478
NA	Atu2491	Atu2491
NA	Atu2541	Atu2541
NA	Atu2543	Atu2543
NA	Atu2544	Atu2544
NA	Atu2605	Atu2605
NA	Atu2620	Atu2620
NA	Atu2660	Atu2660
NA	Atu2704	Atu2704
NA	Atu8028	Atu8028
NA	Atu2711	Atu2711
NA	Atu2733	Atu2733
NA	Atu3000	Atu3000
NA	Atu3008	Atu3008
NA	Atu3016	gpmB
NA	Atu3017	Atu3017
NA	Atu3120	Atu3120
NA	Atu3218	Atu3218
NA	Atu8029	Atu8029
NA	Atu3221	Atu3221
NA	Atu3250	Atu3250
NA	Atu3270	Atu3270
NA	Atu3319	Atu3319
NA	Atu8030	Atu8030
NA	Atu3334	Atu3334
NA	Atu3427	Atu3427
NA	Atu3429	Atu3429
NA	Atu3443	Atu3443
NA	Atu3470	Atu3470
NA	Atu3497	Atu3497
NA	Atu3500	Atu3500
NA	Atu3506	Atu3506
NA	Atu3537	Atu3537
NA	Atu3540	Atu3540
NA	Atu8114	Atu8114
NA	Atu3627	Atu3627
NA	Atu8111.1	Atu8111.1
NA	Atu8111.2	Atu8111.2
NA	Atu3644	Atu3644
NA	Atu3645	Atu3645
NA	Atu3647	Atu3647
NA	Atu3648	Atu3648
NA	Atu3653	Atu3653
NA	Atu8034	Atu8034
NA	Atu3674	Atu3674
NA	Atu3705	Atu3705
NA	Atu3733	Atu3733
NA	Atu3822	Atu3822
NA	Atu3838	Atu3838
NA	Atu3841	Atu3841
NA	Atu3850	Atu3850
NA	Atu3852	Atu3852
NA	Atu3853	Atu3853
NA	Atu3856	Atu3856
NA	Atu3858	Atu3858
NA	Atu3864	Atu3864
NA	Atu8110	suhB
NA	Atu3920	Atu3920
NA	Atu3921	Atu3921
NA	Atu8080	ctRNA_p42d
NA	Atu3940	Atu3940
NA	Atu3942	Atu3942
NA	Atu3945	Atu3945
NA	Atu4008	arcB*
NA	Atu8035	Atu8035
NA	Atu4038	Atu4038
NA	Atu4039	Atu4039
NA	Atu4065	Atu4065
NA	Atu4079	Atu4079
NA	Atu4111	Atu4111
NA	Atu4133	Atu4133
NA	Atu4144	Atu4144
NA	Atu8038	Atu8038
NA	Atu4179	Atu4179
NA	Atu4183	Atu4183
NA	Atu4185	Atu4185
NA	Atu4200	Atu4200
NA	Atu4213	Atu4213
NA	Atu4290	Atu4290
NA	Atu4327	Atu4327
NA	Atu4328	Atu4328
NA	Atu4484	Atu4484
NA	Atu4506	Atu4506
NA	Atu4527	Atu4527
NA	Atu8041	Atu8041
NA	Atu4589	Atu4589
NA	Atu4602	Atu4602
NA	Atu4605	Atu4605
NA	Atu4611	tnp
NA	Atu4670	Atu4670
NA	Atu4677	Atu4677
NA	Atu4779	Atu4779
NA	Atu4828	Atu4828
NA	Atu4832	Atu4832
NA	Atu4840	Atu4840
NA	Atu4854	Atu4854
NA	Atu4869	Atu4869
NA	Atu8043	Atu8043
NA	Atu4881	Atu4881
NA	Atu4887	Atu4887
NA	Atu4891	Atu4891
NA	Atu4895	Atu4895
NA	Atu4898	Atu4898
NA	Atu5021	Atu5021
NA	Atu5027	Atu5027
NA	Atu5028	Atu5028
NA	Atu5034	Atu5034
NA	Atu5046	Atu5046
NA	Atu8046	Atu8046
NA	Atu5077	Atu5077
NA	Atu8057	Atu8057
NA	Atu8047	Atu8047
NA	Atu5088	Atu5088
NA	Atu5095	Atu5095
NA	Atu5104	Atu5104
NA	Atu5105	Atu5105
NA	Atu5114	Atu5114
NA	Atu5115	Atu5115
NA	Atu5130	attD
NA	Atu5132	attF
NA	Atu5133	att
NA	Atu5142	attP
NA	Atu5146	attU
NA	Atu5152	Atu5152
NA	Atu5158	Atu5158
NA	Atu5179	Atu5179
NA	Atu5186	Atu5186
NA	Atu5192	Atu5192
NA	Atu5216	Atu5216
NA	Atu5217	Atu5217
NA	Atu5221	Atu5221
NA	Atu8059	Atu8059
NA	Atu8048	Atu8048
NA	Atu5262	Atu5262
NA	Atu8049	Atu8049
NA	Atu5286	Atu5286
NA	Atu5294	Atu5294
NA	Atu5304	Atu5304
NA	Atu5305	Atu5305
NA	Atu5317	Atu5317
NA	Atu5326	Atu5326
NA	Atu5337	Atu5337
NA	Atu5340	Atu5340
NA	Atu5351	Atu5351
NA	Atu5356	Atu5356
NA	Atu5368	Atu5368
NA	Atu5369	tnp
NA	Atu5371	tnp
NA	Atu5373	Atu5373
NA	Atu8064	Atu8064
NA	Atu5388	Atu5388
NA	Atu5397	Atu5397
NA	Atu5432	Atu5432
NA	Atu8060	Atu8060
NA	Atu5451	Atu5451
NA	Atu5468	Atu5468
NA	Atu5470	Atu5470
NA	Atu5486	Atu5486
NA	Atu5515	Atu5515
NA	Atu5517	Atu5517
NA	Atu5519	Atu5519
NA	Atu5545	Atu5545
NA	Atu8053	Atu8053
NA	Atu5549	Atu5549
NA	Atu8061	Atu8061
NA	Atu8062	Atu8062
NA	Atu8054	Atu8054
NA	Atu8055	Atu8055
NA	Atu6095	Atu6095
NA	Atu6107	Atu6107
NA	Atu6112	Atu6112
NA	Atu6137	Atu6137
NA	Atu6148	tnp
NA	Atu6153	Atu6153
NA	Atu6155	Atu6155
NA	Atu6157	Atu6157
NA	Atu6158	Atu6158
NA	Atu6159	Atu6159
NA	Atu8063	Atu8063
NA	Atu6163	Atu6163
NA	Atu6165	Atu6165
NA	Atu6195	Atu6195
