gene_id,CD0_1_fpkm,CD0_2_fpkm,CD0_3_fpkm,CD3_1_fpkm,CD3_2_fpkm,CD3_3_fpkm,CD4_1_fpkm,CD4_2_fpkm,CD4_3_fpkm,ND0_1_fpkm,ND0_2_fpkm,ND0_3_fpkm,ND3_1_fpkm,ND3_2_fpkm,ND4_1_fpkm,ND4_2_fpkm,ND4_3_fpkm
Atu3042,1.443142402,3.750879966,3.297300327,8.414167531,5.357763517,11.14363935,0,3.094127492,0,1.659140252,0.94031303,2.337882391,0.850865656,0.279042915,0.82158668,0.464001971,1.876402258
Atu3043,1.298466472,3.569843342,3.279032735,8.096380989,0,2.599458432,0,3.247929151,1.143999883,1.99041387,0.940051177,1.636061946,0.595440099,0.585826939,0.632445575,0.811777328,0.596870823
Atu3040,9.202623491,6.839699849,5.603849594,12.98575392,5.088457944,7.055672886,3.793382953,5.877205131,6.21028508,6.86574308,4.975556588,10.05009481,1.515182394,1.413423725,2.574956983,1.983056043,3.40216369
Atu3737,79.06389322,66.96867838,60.26803786,29.13124619,55.17277545,68.25892441,95.73508017,52.73788818,83.59006861,118.9242756,128.2174016,123.7387148,219.4649527,284.972646,124.2814414,269.6367775,133.7444052
Atu4029,12.53633428,11.57958957,13.39383404,15.98897389,18.79580231,29.32011298,14.01203996,16.28196405,17.20471485,18.29300565,9.267924749,19.1371285,6.591783729,9.897994562,4.611590119,16.41350295,4.687671794
Atu4028,11.75494059,8.237814966,13.55976478,4.442185505,3.7714453,11.76637214,12.65204785,9.80110385,13.80875153,14.51538585,9.644925078,9.87411504,12.12858942,6.6784271,9.368987866,9.798629861,9.906300155
Atu3732,96.07737483,67.01220011,74.58644882,25.70419547,49.66621627,59.47634116,47.12343331,59.97232559,78.52511874,83.19264168,94.18518386,81.29614854,30.65363366,60.59183272,45.35023469,57.57845117,40.179074
Atu3733,328.8785202,518.2106865,563.2267598,490.252489,537.735104,217.7727746,274.6378666,429.9839109,369.1613816,269.6810147,348.4618093,470.9483477,239.5649995,194.1591104,375.8229004,426.181133,367.927541
Atu4803,1.827471332,3.546511033,2.30746748,0,5.276919349,6.859681972,7.376022409,2.285579773,7.245332593,3.151488627,4.366015468,0.727138643,13.35605221,9.481717487,8.253734166,8.568760681,21.67304276
Atu4802,0.158146558,1.726366549,0.665615619,1.613614393,0,0,3.829857789,0,1.253999872,0.999991584,1.030440713,1.13265827,0.652693954,0.428104301,0.693257649,1.245765976,0.654262248
Atu4801,0.414636353,1.056130124,1.570629125,1.057663216,0,0,0,0,0,0.238347879,0.810497906,0.247471555,0.106954051,0.841818542,0.330475762,1.049853199,0.771919493
Atu4800,0.330413343,0.961832791,0,2.528476125,0,0.744153,1.600333433,0,0,0.379866933,0.322932759,0.295805843,0.426145048,0.149072033,0.131673937,0.278867256,0.478429269
Atu4807,0.29370075,1.603054652,2.348672256,5.993424888,5.088457944,1.984407999,2.845037215,0,0,0.506489244,0.382735122,0.525877054,0.757591197,0.397525423,0.409652247,0.908900686,0.911293845
Atu4531,0,0.727873464,0.84191381,0,0,0,2.422126278,0,0,0,1.303368254,0,0.257990516,0.451245074,0.79716113,1.125518295,0.620664997
Atu4805,1.474721573,2.213532999,1.241377274,2.351094445,4.790627902,2.491012781,3.571354312,1.383302328,2.923396961,1.324567138,0.54050016,0.990194403,3.043195722,1.95445874,1.836548057,2.022568991,2.974245218
Atu5045,4.794337744,3.489077656,7.566998619,6.114749278,2.595731583,2.699437602,7.256572654,2.248566335,11.87999879,8.78461506,7.419173137,5.365223387,3.555464435,3.379770799,3.821209626,4.046397756,5.082584621
Atu4809,5.55094417,5.251607041,6.385916251,7.551715359,6.411457009,0.83345136,1.792373445,0,0,1.063627412,2.290669706,2.208683627,2.481868761,2.754851179,3.465658012,2.810981941,3.29159337
Atu4822,1.894289296,3.643359312,1.822350917,8.283417213,2.344225598,0,0.655346781,4.061395867,1.072892029,1.944474244,1.675078396,2.422687708,1.396072992,2.014516401,1.671560906,2.283958514,1.735290072
Atu5046,4.466276918,2.78599843,1.074165896,9.765149171,5.527118111,8.621910617,6.180598088,4.787895559,0,3.300912657,3.741565763,4.188882742,1.316641252,2.015042659,4.322537505,2.513010675,2.375648783
Atu3924,55.37238135,37.10537168,51.84110272,24.24007399,55.40765317,36.21912081,13.27684034,17.82752223,20.28693126,69.96304752,68.22891444,65.76969024,21.68394359,37.34972193,36.99614962,24.57520563,34.47525872
Atu4230,1.527782799,3.088453917,1.000255398,10.39226884,4.411552988,2.293902825,0.822189654,3.821531318,13.4603656,0.683063475,0.663641634,0.709210339,0.350299049,0.689287201,8.32082638,1.241684174,5.267111217
Atu5047,47.78027893,17.04513807,16.56119065,14.33870005,40.57884183,8.440013768,13.61296288,21.09098297,22.2862762,12.9250926,18.92358718,14.53817071,12.0831001,22.40231875,24.26800654,18.97709327,25.58082572
Atu5040,5.901335994,7.694662331,5.174553319,6.272188836,2.130052163,5.537882788,15.48229554,9.225845263,25.34662864,4.523066734,5.287085176,5.136473552,12.68524795,8.098424888,9.798990631,10.79151428,12.30882478
Atu0588,4.657254745,7.9694717,9.112141987,25.043954,18.53652537,11.33947428,7.925460813,13.22371154,4.990407653,9.912718054,4.592821466,7.061777584,35.00071329,4.429568995,8.978908439,4.815993248,8.852568784
Atu3926,16.82104294,20.40251376,16.99135144,54.3494666,19.4286576,35.35854253,21.72573873,25.24526749,8.891999091,19.98330289,14.97886092,19.74429303,50.04234214,23.02033584,16.75850102,24.29243653,14.14990807
Atu1343,11.7854441,6.1753341,3.571430558,0,8.167461158,0,11.41639137,7.075106813,14.95215134,10.56852715,8.600570133,12.37988275,11.67366002,15.10090204,13.15061991,17.24121974,13.26193744
Atu2698,3.491159855,10.67089965,4.114258054,7.124259772,0,3.14509947,3.381836689,5.239583819,11.07305547,9.63285203,10.00888452,5.834258639,11.52682153,10.39566483,8.347630698,21.21495805,8.377025689
Atu5517,1.701438826,0.619110762,1.432221194,4.340066298,0,0,0,0,20.23696345,1.467072292,1.108612078,3.554203538,6.144325844,3.070541195,3.390225494,3.829349601,10.910387
Atu2430,179.4000797,102.4561017,147.6277564,73.87547634,132.4105252,286.2724235,89.61867227,464.842208,338.0892698,198.3896346,178.2214417,262.6412922,493.8835828,309.9661273,288.8582672,249.4124073,467.9454275
Atu5514,8.060777012,5.599581003,6.476901293,22.4308377,12.69595447,6.601594928,21.29552608,24.74536121,0,6.739817262,5.729658462,3.498904756,8.127978424,6.777611661,6.13261582,7.215575207,4.395864965
Atu2431,68.50101316,83.65898832,94.11521615,72.30365769,170.5174736,124.1310536,133.4746183,265.8810087,206.0295109,97.76320039,114.9182563,107.1446526,58.49248798,45.82537744,53.34195219,61.58021904,44.6262535
Atu5515,0,7.063952303,3.064014195,24.75972249,0,5.465254817,17.62990274,9.104850571,0,16.04159375,16.60192022,8.689902797,0,0.547412057,0.967047928,3.413457124,0.501958577
Atu1620,22.17497801,32.48524758,23.2722012,35.26092775,24.94730354,41.51041791,34.8710787,10.80536741,20.55193564,28.47376106,33.40071331,39.87662269,61.35958085,67.8237149,59.67852193,44.07477089,67.43432621
Atu1571,395.9000666,275.9725621,320.3436125,100.2318584,207.4980632,160.022661,161.6394962,317.0805597,243.2850951,324.4256992,407.1912006,403.6670513,200.0768047,188.0887923,269.8520869,174.1483762,272.0122656
Atu3136,0,0.619110762,1.074165896,2.170033149,0,0,0,0,0,0,0,0.761615044,0.438880417,0.767635299,1.186578923,0,0.703895936
Atu3137,0.227032481,0.991336865,1.911092698,10.42414697,3.933409208,0,1.099615611,1.703668358,0,1.044051447,1.331354689,0.813012378,0.8198717,0.717009044,0.090475343,0.127742874,0.751398116
Atu3134,20.59897297,12.20189172,13.7103893,10.99764373,0,9.710112928,9.280898099,5.392193057,30.38819107,15.1455036,17.47947587,17.44073803,7.908369464,10.26619053,8.113500819,10.10780993,6.540081656
Atu3135,1.03998954,1.135278049,1.313148941,5.305654819,0,6.246005505,0.839519178,0,0,1.195646739,0.790567629,0.724158566,0.894206003,1.094824115,1.105197632,1.170328157,1.649292468
Atu3132,0.250890132,0,0,0,2.173375257,0,1.215168438,0,9.946982034,0.432661998,0.326946613,0,0.51773012,0.339581039,0.299948764,0.141166701,0.207589649
Atu3133,0.2517435,1.83206246,1.271461673,6.421526666,0,1.133947428,0,3.778203298,0,0.434133637,0.656117352,0.751252935,0.649363883,0.227157384,0.702260995,0.28329372,0.624887208
Atu3130,1.224794616,2.928701265,1.178281266,9.819015242,0,3.152534694,2.542373681,2.625985271,0,0.804635394,0.34201862,0.52214743,0.722129481,0.473647312,0.34864021,0.984495908,0.579091692
Atu3131,1.008345898,1.320882089,1.527832691,7.20190838,0,0.908393852,0,1.513340286,1.599106104,0.927413547,0.919815743,0.481456922,0.208079544,0.454933726,0.24110323,0.68083123,0.083431807
Atu3138,0.505205385,3.860461988,0.850534088,10.30950902,0,5.689087779,0,0,0,3.484922577,1.316713321,1.356870488,0.912212199,0.797764329,1.308650182,0.994912076,1.045033215
Atu3139,1.757554882,3.97929767,2.794531856,21.91790737,5.075031933,7.037056335,2.83753052,0,0,2.918660971,1.654142823,1.048979032,0.60447382,0.440529492,0.622584946,0.988911853,0.646321334
Atu3428,5.748550596,6.536727708,1.814610348,9.164703105,0,16.18352155,27.8426943,18.8726757,0,7.641594996,7.257103821,13.29498883,24.83722285,12.31942863,5.583997622,28.9083364,3.715955486
Atu3429,0,3.419849925,0,5.993424888,0,0,17.07022329,0,0,0,0,0,0,0,0,0,0.486023384
Atu4733,28.98083301,34.39421355,27.02239025,20.47151754,15.449294,24.09979835,17.27588863,63.56940851,56.56597012,45.36434985,28.46995957,43.37535317,2.760187686,2.21273187,5.15273429,1.003474142,6.824822341
Atu4732,19.81927068,12.16980067,17.20463201,14.21871093,18.77832597,26.50305579,4.49968229,32.53365016,41.74402921,31.86431911,23.40609433,34.5626643,6.550152507,1.956024674,2.961837168,1.568190762,3.587218618
Atu4734,33.18628987,29.94299245,27.33232447,16.64625429,14.47748357,25.81010662,43.94205866,38.22079208,24.61075878,47.98903892,41.48354872,51.15596273,52.3060513,74.39624167,41.54666662,68.42183045,50.80198619
Atu4737,0,0,0,12.37986124,0,0,0,9.104850571,0,0.697460598,0,1.448317133,1.251888404,3.284472344,1.450571892,0,0
Atu4736,0.913735666,4.156067617,2.211323002,9.905799467,0.989422378,3.086856888,0,3.42836966,0,2.100992418,1.786097237,3.681139379,13.43461722,8.244971728,1.684125905,2.89195673,1.275811384
Atu3420,2.318067662,4.699424645,1.533149534,16.04950691,7.171652136,5.966542172,19.24696317,39.75988437,17.06786403,8.851664365,40.24113036,18.28216873,248.0587466,93.22904945,25.46992227,142.5404713,19.45398298
Atu3421,1.772756621,3.386572942,2.611445232,9.04397049,13.43718535,13.97403477,20.39227273,19.95434317,8.785508084,1.401185812,8.95187657,5.687029699,48.01404327,26.89366602,13.24624033,78.55039357,6.050554586
Atu3423,11.34859697,9.336190294,10.38360366,7.551715359,4.274304673,13.33522175,4.779662521,14.81055693,23.4748776,10.7780911,10.60941759,13.84108407,26.72781742,18.92221012,13.96094859,18.32343784,11.83952964
Atu3424,3.289448397,5.813744872,0.791131707,1.198684978,6.106149533,1.058350933,20.48426795,14.10529231,0,9.994721074,23.88267162,21.31554993,210.4285308,47.38503037,16.47972469,67.82051668,11.37294719
Atu3425,9.759901837,9.766302189,4.450115854,12.44788246,14.09111431,0,15.75712919,27.46463167,22.57199769,18.93490557,30.47160396,35.92144801,187.1366809,61.09659957,27.8743595,83.97479629,18.84275274
Atu3426,13.66386257,10.77252726,5.431423453,18.39520408,18.08359669,11.9675067,32.17080543,12.81682811,12.03839877,29.78156753,46.36983211,39.18997616,166.7306706,79.54177918,31.31003637,106.8867207,20.02042479
Atu3427,2.094695913,3.048828471,3.526506903,14.24851954,6.048544348,0,10.14551007,10.47916764,0,4.816426015,2.274746481,2.083663799,15.48916643,8.190523802,4.173815349,21.21495805,3.466355457
Atu2395,2.153093496,4.700739169,4.757578404,26.08774397,9.32575565,6.061464434,2.607088648,4.039242799,0,3.403607717,2.455071838,1.606315365,8.330748288,3.399926524,6.649773206,6.360201564,11.80241513
Atu2394,230.7262011,184.069705,260.3124291,126.4091484,156.1050402,304.3909313,194.8232006,330.8227662,334.2618441,189.9731047,366.9264975,295.3874277,4037.892566,2109.802231,1340.738372,2535.406127,2195.149973
Atu2397,8.769264091,8.934560526,8.562782165,37.57962619,18.23163131,23.70003866,25.48398264,18.4254559,11.12553441,6.452336905,5.713818174,5.233847458,16.10545532,9.653650547,7.967833283,8.88145953,11.46416295
Atu2396,11.24701106,13.20162655,21.68340764,14.80728502,15.71435541,3.268436704,17.57228868,0,0,21.68965702,16.7840608,21.22068583,19.27846775,18.66031101,38.6037,19.3931216,45.92920981
Atu2391,8.944119508,6.834533913,7.528896914,25.09633503,19.36996075,16.11507161,17.32808165,15.10139868,5.319081027,8.226242217,8.158849009,7.340036224,6.921316553,8.776784859,76.81165279,9.058552077,262.1618945
Atu2390,1.526032761,3.701899403,3.425518733,10.38036475,8.812999325,0,2.463743568,1.908576924,2.016742062,1.315827726,0.994322173,1.062596934,0.787270027,1.376995278,5.371934623,1.287964234,11.99525755
Atu2393,65.85582664,54.25188753,65.50956455,46.38813409,46.91310007,50.29318051,45.33555237,53.68325174,67.85872477,62.91447418,62.81834672,54.66841138,51.8069193,63.2550209,56.85839971,59.0241315,55.09845585
Atu2392,59.13568663,60.08796614,60.26664436,40.79444226,43.49480886,61.98532725,37.82898729,72.56428646,69.30397282,65.63489756,59.85669584,60.71105247,69.45778828,69.13346646,78.55442088,54.61874459,67.2397477
Atu2399,52.51172511,58.97808222,48.3794718,27.42243007,57.30911293,29.79937822,356.4720372,77.56925766,45.90059866,70.82926674,121.7739144,98.46533713,642.7048196,517.6713744,434.5151635,429.935413,466.647614
Atu2398,36.62081223,26.93131816,25.63452154,11.79955525,26.7144042,13.89085599,61.61283719,37.6049297,15.28312344,38.99967176,35.91729912,31.74982714,60.85351288,42.08800412,39.78747451,45.11452498,47.04554477
Atu4412,1.336656663,3.251769065,2.700379899,8.377805997,6.947399236,3.268436704,2.774571897,1.719491904,2.119764489,1.470857308,1.293952797,1.071291336,1.911100022,1.964243265,3.074294264,2.234775231,3.697088096
Atu0370,13.91214078,11.47449646,6.558065469,17.03394442,20.88945893,14.20418357,16.17179049,12.52772673,13.23771293,17.38057826,19.70078681,11.29251779,26.02923859,30.46300081,16.41073063,29.11961242,16.95965809
Atu1815,48.54405371,48.63808499,42.30179413,36.62494747,31.09482614,20.01823127,74.50975062,25.6533896,36.5947861,53.94285903,40.87398965,45.60192062,10.40541886,24.98626305,39.50826292,21.1587042,34.08449442
Atu3122,48.07003198,56.08377596,29.54509907,19.46318391,13.21949899,41.24295388,33.26053816,57.25730772,30.25113093,26.75516376,27.84102084,27.32392116,79.12063773,59.55504579,66.89578965,89.72817499,89.33310224
Atu3554,0,0.645061513,1.492254418,6.782977867,0,1.996290682,0,0,0,0.254761057,0,0,0.457276603,0,0,0.997465315,0
Atu3555,13.65280767,11.15601529,22.78344104,59.87606029,37.34829326,60.41848044,51.04493955,34.15055603,18.99261942,8.674242969,12.48533991,16.58299681,8.031937737,9.833929872,6.204441803,8.221018742,8.422832436
Atu3556,0.690784163,2.72904024,2.408996049,12.58619226,12.82291402,6.223103485,3.823730017,5.924222772,3.12998368,0.453814362,1.093091509,1.001269911,3.512798861,1.869959588,1.297778319,1.721292646,2.204602071
Atu3557,0.755230499,4.287026156,2.542923345,8.476415199,3.925381842,8.164421482,4.389485989,1.13346099,2.395395674,0.607787092,0.098417603,0.270451056,0.467541996,0.136294431,0.120387599,0.764893045,0.437421046
Atu3550,1.201015642,1.857332287,0.75823475,2.297682158,2.600996758,5.409826269,4.362775121,0,0,1.208177182,0.391274851,0.448008849,1.316641252,1.151452948,0.717930105,0.844709471,0.558976184
Atu3551,3.413201917,2.614691083,2.570697993,15.57999528,6.224715543,17.8018737,18.27176813,2.696096528,4.273339369,1.445707161,1.170500616,1.822700081,2.872962344,2.107270687,1.288614836,1.111859092,2.303892402
Atu3553,2.840212216,3.525996508,3.515892887,17.04676153,14.47281492,17.30869641,16.99315682,8.77600721,6.623836795,2.497003404,2.830339188,2.991445094,3.189065607,1.733677464,2.130561575,1.974103194,2.004435041
Atu3558,0.548241399,3.058865766,1.384480488,13.98465807,6.332303219,5.762132857,0,0,2.898133037,1.680793934,0.357219447,0.327212389,0.377112062,0.412248586,1.092405993,0.514125641,0.756036375
Atu3559,0.405548432,1.3281198,0.682757501,5.17240778,5.269690692,0,0,0,1.607868329,0.233123816,0.396366784,0.847166323,1.046098529,1.555250147,0.969697374,1.369123624,1.174445548
Atu1752,218.4647452,173.4748356,243.1911588,54.68483536,163.6026961,110.3604559,76.63941629,145.552025,178.0852784,181.0367208,176.9344876,180.0457964,47.92574159,61.71787803,94.79070482,66.63068305,102.8391962
Atu2171,0.439678746,1.493221601,1.727173678,8.97233508,0,1.980478478,0.709850869,2.199587663,0,0.505486295,0.859448769,1.57450714,1.134136524,0.661230406,0.759276244,1.072028316,1.455182885
Atu2170,54.31272073,63.10771568,69.43066328,22.54243391,22.32845725,47.27037562,64.20442193,62.17118114,27.73772851,52.38761878,48.22462539,77.4687541,101.0604042,156.1622257,49.81860463,125.2433082,77.31036146
Atu2173,2.442309247,4.71394665,3.664801292,16.79362813,4.599323536,2.869846862,3.600176218,3.187350846,4.209985223,5.37154733,4.151330737,6.147555577,21.03603585,10.25239167,4.104750781,4.959062673,4.480898518
Atu2172,18.58255988,12.82994127,13.10205784,8.912968771,17.88603887,11.44654228,23.84702867,15.49387662,12.59381846,20.99865276,21.628641,18.10551815,12.70021981,17.26932329,10.38020115,16.89002025,7.556307766
Atu2175,277.4262729,219.3230224,217.2412766,108.5867568,163.4292963,120.9321581,146.435739,183.3169424,210.9670373,214.9500625,237.655997,201.3799778,153.3542839,187.0396086,189.1147551,185.629599,240.452922
Atu2174,4.163208127,9.762602832,9.734628431,18.8792884,16.02864252,8.334513596,0,3.47122428,7.33589925,9.838553558,8.439309443,13.80427267,22.43227534,14.19165759,12.53535877,15.87684245,17.22345368
Atu2177,4.189391826,3.048828471,0.881626726,3.562129886,18.14563304,14.15294762,1.690918345,13.09895955,5.536527736,3.612319511,2.729695777,2.292030179,5.042984419,1.890120877,1.252144605,1.17860878,2.455335116
Atu2176,0,0.660891243,2.293311238,0,0,0,0,0,0,0.783038585,0.295856597,0.271004126,2.342490572,1.024298635,1.266654801,3.321314723,2.629893404
Atu2179,0.973849854,2.409644256,1.311613094,10.93011434,5.061676586,4.386586103,1.88670889,1.461568118,3.088799684,1.119607802,1.649789816,0.929972054,8.138921847,5.008820325,4.42424427,3.835647873,4.673498542
Atu2178,20.11004136,20.56320767,16.23163496,18.8305886,11.02572143,10.89291545,35.13853358,20.05728905,11.10161881,16.60831797,21.18897986,27.27145046,28.95705069,68.76540371,18.13318804,72.68931997,19.74600594
Atu0143,52.19481895,34.93132423,41.11059408,44.52258488,26.16921228,59.72123121,19.50882662,32.74442859,50.56946422,39.8438205,36.63321883,63.50591473,5.887565872,15.67385952,19.59642587,9.537555255,30.27231365
Atu3958,10.05516242,6.837795701,3.885179098,9.25043084,8.567648565,1.484991287,1.596769216,4.947847527,0,2.558391101,3.65175337,2.853087982,0.42519595,0.371850061,0.394142029,0.741989789,0.477363725
